id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
8261,318,2024-06-07,887,3,6,55,Blanqueador 1L,2.8,2,5.6
8261,318,2024-06-07,887,3,7,62,Bolsas de Basura 50 unidades,3.9,3,11.7
8261,318,2024-06-07,887,4,8,67,Pasta Dental 100ml,3.5,2,7.0
8261,318,2024-06-07,887,4,9,76,Crema Antiarrugas 50ml,25.8,1,25.8
8262,483,2023-12-07,1207,2,4,32,Coca Cola 2L,3.5,1,3.5
8262,483,2023-12-07,1207,2,4,35,Sprite 1.5L,2.8,1,2.8
8262,483,2023-12-07,1207,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8262,483,2023-12-07,1207,3,6,49,Suavizante 900ml,3.5,3,10.5
8263,699,2024-07-03,1251,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
8263,699,2024-07-03,1251,1,3,17,Manzanas Rojas kg,3.4,2,6.8
8263,699,2024-07-03,1251,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8264,361,2023-05-07,1781,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
8264,361,2023-05-07,1781,1,3,17,Manzanas Rojas kg,3.4,3,10.2
8264,361,2023-05-07,1781,2,5,41,Vino Tinto 750ml,12.5,2,25.0
8264,361,2023-05-07,1781,1,2,9,Pollo Entero kg,5.2,1,5.2
8264,361,2023-05-07,1781,1,2,10,Carne Molida kg,12.5,1,12.5
8264,361,2023-05-07,1781,2,4,39,Te Helado 1.5L,3.1,4,12.4
8265,821,2024-02-06,1645,2,4,32,Coca Cola 2L,3.5,1,3.5
8265,821,2024-02-06,1645,2,4,35,Sprite 1.5L,2.8,1,2.8
8265,821,2024-02-06,1645,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8265,821,2024-02-06,1645,1,3,25,Ajos kg,4.5,3,13.5
8265,821,2024-02-06,1645,1,3,18,Plátanos kg,2.1,2,4.2
8266,91,2024-01-22,2105,3,6,52,Desinfectante 1L,3.8,1,3.8
8266,91,2024-01-22,2105,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
8266,91,2024-01-22,2105,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
8266,91,2024-01-22,2105,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8266,91,2024-01-22,2105,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8266,91,2024-01-22,2105,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8267,360,2023-04-24,1895,1,2,9,Pollo Entero kg,5.2,1,5.2
8267,360,2023-04-24,1895,1,3,24,Papas kg,1.9,1,1.9
8267,360,2023-04-24,1895,1,3,23,Zanahorias kg,2.2,1,2.2
8267,360,2023-04-24,1895,1,3,20,Cebollas kg,1.8,3,5.4
8267,360,2023-04-24,1895,2,5,43,Vodka 750ml,25.9,2,51.8
8267,360,2023-04-24,1895,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
8267,360,2023-04-24,1895,3,7,59,Pañuelos Faciales 100 unidades,1.8,1,1.8
8268,664,2024-09-15,1869,4,9,72,Crema Facial 50ml,15.9,3,47.7
8268,664,2024-09-15,1869,4,9,73,Protector Solar 100ml,12.5,2,25.0
8268,664,2024-09-15,1869,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8269,57,2024-10-12,2049,3,7,63,Papel Encerado 25m,3.6,2,7.2
8270,796,2024-10-12,1690,4,8,64,Champú 400ml,6.5,2,13.0
8270,796,2024-10-12,1690,4,8,65,Acondicionador 400ml,6.8,1,6.8
8270,796,2024-10-12,1690,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
8271,46,2024-02-03,933,1,3,19,Tomates kg,4.2,1,4.2
8271,46,2024-02-03,933,1,3,20,Cebollas kg,1.8,1,1.8
8271,46,2024-02-03,933,1,3,23,Zanahorias kg,2.2,2,4.4
8272,954,2024-09-11,2038,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8272,954,2024-09-11,2038,2,4,32,Coca Cola 2L,3.5,1,3.5
8272,954,2024-09-11,2038,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8272,954,2024-09-11,2038,1,3,25,Ajos kg,4.5,2,9.0
8272,954,2024-09-11,2038,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
8272,954,2024-09-11,2038,2,5,47,Cerveza Sin Alcohol 6pack,7.2,2,14.4
8273,903,2023-10-07,1790,2,5,42,Whisky 750ml,35.0,1,35.0
8273,903,2023-10-07,1790,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8274,78,2024-02-28,1432,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
8274,78,2024-02-28,1432,3,6,55,Blanqueador 1L,2.8,1,2.8
8274,78,2024-02-28,1432,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
8274,78,2024-02-28,1432,4,8,67,Pasta Dental 100ml,3.5,3,10.5
8274,78,2024-02-28,1432,4,8,70,Cepillo de Dientes,2.8,3,8.4
8274,78,2024-02-28,1432,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
8274,78,2024-02-28,1432,2,4,32,Coca Cola 2L,3.5,2,7.0
8274,78,2024-02-28,1432,2,4,35,Sprite 1.5L,2.8,1,2.8
8274,78,2024-02-28,1432,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8274,78,2024-02-28,1432,1,2,12,Chuletas de Cordero kg,22.9,1,22.9
8274,78,2024-02-28,1432,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8275,423,2024-02-21,1151,1,1,1,Leche Entera 1L,2.5,3,7.5
8275,423,2024-02-21,1151,1,10,26,Pan Integral 500g,2.8,3,8.4
8275,423,2024-02-21,1151,1,1,4,Mantequilla 250g,4.5,2,9.0
8275,423,2024-02-21,1151,4,9,77,Mascarilla Facial,4.9,3,14.7
8276,190,2023-01-30,919,4,8,67,Pasta Dental 100ml,3.5,3,10.5
8276,190,2023-01-30,919,2,5,45,Vino Blanco 750ml,11.8,1,11.8
8276,190,2023-01-30,919,2,5,44,Cerveza Artesanal 500ml,6.5,2,13.0
8276,190,2023-01-30,919,4,8,65,Acondicionador 400ml,6.8,3,20.4
8276,190,2023-01-30,919,1,3,18,Plátanos kg,2.1,3,6.3
8277,592,2023-02-26,1030,2,4,32,Coca Cola 2L,3.5,2,7.0
8277,592,2023-02-26,1030,1,10,31,Pan de Molde 700g,3.2,1,3.2
8277,592,2023-02-26,1030,1,3,18,Plátanos kg,2.1,2,4.2
8278,390,2024-01-30,1679,4,8,64,Champú 400ml,6.5,1,6.5
8278,390,2024-01-30,1679,4,8,65,Acondicionador 400ml,6.8,2,13.6
8278,390,2024-01-30,1679,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
8278,390,2024-01-30,1679,1,3,18,Plátanos kg,2.1,4,8.4
8278,390,2024-01-30,1679,1,10,27,Croissants 6 unidades,4.5,3,13.5
8279,267,2023-09-24,1532,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
8279,267,2023-09-24,1532,4,8,70,Cepillo de Dientes,2.8,1,2.8
8279,267,2023-09-24,1532,1,1,6,Yogur Griego 400g,4.8,1,4.8
8279,267,2023-09-24,1532,3,7,62,Bolsas de Basura 50 unidades,3.9,2,7.8
8280,740,2023-04-15,1165,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8280,740,2023-04-15,1165,2,4,32,Coca Cola 2L,3.5,3,10.5
8280,740,2023-04-15,1165,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8280,740,2023-04-15,1165,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8281,439,2024-04-01,1749,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8281,439,2024-04-01,1749,2,5,45,Vino Blanco 750ml,11.8,1,11.8
8281,439,2024-04-01,1749,1,1,3,Queso Manchego 200g,8.9,1,8.9
8281,439,2024-04-01,1749,2,4,32,Coca Cola 2L,3.5,1,3.5
8281,439,2024-04-01,1749,2,4,35,Sprite 1.5L,2.8,2,5.6
8281,439,2024-04-01,1749,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8281,439,2024-04-01,1749,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8282,91,2024-10-07,935,1,3,25,Ajos kg,4.5,1,4.5
8282,91,2024-10-07,935,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
8282,91,2024-10-07,935,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8282,91,2024-10-07,935,2,5,41,Vino Tinto 750ml,12.5,2,25.0
8282,91,2024-10-07,935,1,3,20,Cebollas kg,1.8,3,5.4
8282,91,2024-10-07,935,2,5,43,Vodka 750ml,25.9,1,25.9
8283,34,2024-09-19,1034,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8283,34,2024-09-19,1034,2,4,32,Coca Cola 2L,3.5,3,10.5
8283,34,2024-09-19,1034,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8284,479,2023-05-08,2079,1,1,4,Mantequilla 250g,4.5,1,4.5
8284,479,2023-05-08,2079,1,3,20,Cebollas kg,1.8,3,5.4
8284,479,2023-05-08,2079,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8284,479,2023-05-08,2079,2,5,43,Vodka 750ml,25.9,1,25.9
8284,479,2023-05-08,2079,1,2,10,Carne Molida kg,12.5,1,12.5
8284,479,2023-05-08,2079,1,2,15,Salchichas kg,6.8,2,13.6
8285,427,2023-09-26,2144,1,3,22,Naranjas kg,2.8,2,5.6
8285,427,2023-09-26,2144,3,7,60,Papel de Cocina 4 rollos,5.6,2,11.2
8285,427,2023-09-26,2144,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
8286,37,2024-11-17,2055,1,2,12,Chuletas de Cordero kg,22.9,3,68.7
8286,37,2024-11-17,2055,4,8,65,Acondicionador 400ml,6.8,2,13.6
8286,37,2024-11-17,2055,1,3,22,Naranjas kg,2.8,1,2.8
8286,37,2024-11-17,2055,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8287,212,2024-12-27,1487,1,3,25,Ajos kg,4.5,1,4.5
8288,438,2024-10-30,2065,2,4,32,Coca Cola 2L,3.5,3,10.5
8288,438,2024-10-30,2065,2,4,35,Sprite 1.5L,2.8,1,2.8
8288,438,2024-10-30,2065,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8288,438,2024-10-30,2065,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
8288,438,2024-10-30,2065,3,6,49,Suavizante 900ml,3.5,1,3.5
8288,438,2024-10-30,2065,4,8,68,Desodorante 150ml,4.8,1,4.8
8289,814,2024-11-24,1366,1,2,15,Salchichas kg,6.8,1,6.8
8289,814,2024-11-24,1366,2,5,41,Vino Tinto 750ml,12.5,3,37.5
8289,814,2024-11-24,1366,1,3,18,Plátanos kg,2.1,1,2.1
8289,814,2024-11-24,1366,1,2,16,Jamón Serrano 200g,9.5,1,9.5
8289,814,2024-11-24,1366,2,4,32,Coca Cola 2L,3.5,1,3.5
8289,814,2024-11-24,1366,4,8,67,Pasta Dental 100ml,3.5,4,14.0
8289,814,2024-11-24,1366,1,1,7,Crema de Leche 200ml,2.8,1,2.8
8289,814,2024-11-24,1366,1,3,23,Zanahorias kg,2.2,1,2.2
8290,908,2023-01-04,1491,2,4,33,Pepsi 1.5L,2.9,2,5.8
8290,908,2023-01-04,1491,2,4,35,Sprite 1.5L,2.8,1,2.8
8290,908,2023-01-04,1491,2,5,43,Vodka 750ml,25.9,2,51.8
8290,908,2023-01-04,1491,4,9,77,Mascarilla Facial,4.9,2,9.8
8290,908,2023-01-04,1491,1,1,3,Queso Manchego 200g,8.9,1,8.9
8290,908,2023-01-04,1491,1,1,7,Crema de Leche 200ml,2.8,2,5.6
8291,322,2023-02-09,1082,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8291,322,2023-02-09,1082,1,1,3,Queso Manchego 200g,8.9,1,8.9
8292,903,2024-05-10,2167,1,1,1,Leche Entera 1L,2.5,2,5.0
8292,903,2024-05-10,2167,2,5,42,Whisky 750ml,35.0,1,35.0
8292,903,2024-05-10,2167,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8293,831,2023-11-19,1991,1,2,9,Pollo Entero kg,5.2,3,15.6
8293,831,2023-11-19,1991,1,3,24,Papas kg,1.9,1,1.9
8293,831,2023-11-19,1991,1,3,23,Zanahorias kg,2.2,1,2.2
8293,831,2023-11-19,1991,1,3,20,Cebollas kg,1.8,2,3.6
8293,831,2023-11-19,1991,4,8,67,Pasta Dental 100ml,3.5,1,3.5
8293,831,2023-11-19,1991,4,8,70,Cepillo de Dientes,2.8,1,2.8
8293,831,2023-11-19,1991,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
8293,831,2023-11-19,1991,2,4,34,Fanta Naranja 2L,3.2,2,6.4
8293,831,2023-11-19,1991,2,4,32,Coca Cola 2L,3.5,1,3.5
8293,831,2023-11-19,1991,1,10,30,Tostadas 300g,2.9,1,2.9
8294,249,2023-09-22,998,1,3,24,Papas kg,1.9,3,5.7
8294,249,2023-09-22,998,3,6,49,Suavizante 900ml,3.5,2,7.0
8294,249,2023-09-22,998,1,1,3,Queso Manchego 200g,8.9,1,8.9
8294,249,2023-09-22,998,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8294,249,2023-09-22,998,4,9,76,Crema Antiarrugas 50ml,25.8,1,25.8
8294,249,2023-09-22,998,1,10,30,Tostadas 300g,2.9,1,2.9
8295,993,2023-03-09,2095,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8295,993,2023-03-09,2095,3,6,49,Suavizante 900ml,3.5,1,3.5
8295,993,2023-03-09,2095,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8295,993,2023-03-09,2095,1,3,19,Tomates kg,4.2,2,8.4
8295,993,2023-03-09,2095,3,7,63,Papel Encerado 25m,3.6,1,3.6
8295,993,2023-03-09,2095,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8296,873,2024-04-22,1646,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8296,873,2024-04-22,1646,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8296,873,2024-04-22,1646,2,4,39,Te Helado 1.5L,3.1,1,3.1
8296,873,2024-04-22,1646,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8296,873,2024-04-22,1646,2,4,32,Coca Cola 2L,3.5,1,3.5
8296,873,2024-04-22,1646,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8296,873,2024-04-22,1646,4,8,65,Acondicionador 400ml,6.8,2,13.6
8296,873,2024-04-22,1646,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
8297,206,2023-07-30,1101,3,6,52,Desinfectante 1L,3.8,2,7.6
8297,206,2023-07-30,1101,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
8297,206,2023-07-30,1101,3,6,53,Limpiador Multiuso 500ml,2.6,3,7.8
8297,206,2023-07-30,1101,2,4,32,Coca Cola 2L,3.5,1,3.5
8297,206,2023-07-30,1101,2,4,35,Sprite 1.5L,2.8,2,5.6
8297,206,2023-07-30,1101,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8297,206,2023-07-30,1101,4,8,64,Champú 400ml,6.5,2,13.0
8297,206,2023-07-30,1101,4,8,65,Acondicionador 400ml,6.8,1,6.8
8297,206,2023-07-30,1101,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
8297,206,2023-07-30,1101,1,3,18,Plátanos kg,2.1,3,6.3
8297,206,2023-07-30,1101,1,1,3,Queso Manchego 200g,8.9,1,8.9
8298,322,2024-02-29,1704,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
8299,770,2023-10-19,1455,4,8,64,Champú 400ml,6.5,2,13.0
8299,770,2023-10-19,1455,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8300,423,2023-11-18,1921,3,6,54,Jabón de Manos 300ml,2.4,2,4.8
8300,423,2023-11-18,1921,2,5,46,Ron 750ml,28.9,1,28.9
8300,423,2023-11-18,1921,1,2,14,Costillas de Res kg,18.4,1,18.4
8300,423,2023-11-18,1921,1,2,13,Pechuga de Pollo kg,8.7,2,17.4
8301,795,2023-03-22,1152,1,1,2,Yogur Natural 500g,3.2,1,3.2
8301,795,2023-03-22,1152,1,10,30,Tostadas 300g,2.9,3,8.7
8301,795,2023-03-22,1152,4,8,67,Pasta Dental 100ml,3.5,2,7.0
8301,795,2023-03-22,1152,4,8,70,Cepillo de Dientes,2.8,1,2.8
8301,795,2023-03-22,1152,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
8301,795,2023-03-22,1152,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8301,795,2023-03-22,1152,2,5,45,Vino Blanco 750ml,11.8,2,23.6
8301,795,2023-03-22,1152,1,1,3,Queso Manchego 200g,8.9,3,26.7
8301,795,2023-03-22,1152,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
8301,795,2023-03-22,1152,4,8,69,Crema Hidratante 200ml,7.9,1,7.9
8302,542,2024-10-04,2132,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8303,682,2023-10-26,1623,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8303,682,2023-10-26,1623,2,4,32,Coca Cola 2L,3.5,4,14.0
8303,682,2023-10-26,1623,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8303,682,2023-10-26,1623,1,3,23,Zanahorias kg,2.2,2,4.4
8304,260,2023-06-01,1026,2,4,32,Coca Cola 2L,3.5,1,3.5
8304,260,2023-06-01,1026,2,4,35,Sprite 1.5L,2.8,1,2.8
8304,260,2023-06-01,1026,2,4,38,Agua Con Gas 1L,1.8,3,5.4
8304,260,2023-06-01,1026,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8304,260,2023-06-01,1026,1,10,27,Croissants 6 unidades,4.5,2,9.0
8304,260,2023-06-01,1026,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
8304,260,2023-06-01,1026,2,4,32,Coca Cola 2L,3.5,3,10.5
8304,260,2023-06-01,1026,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8304,260,2023-06-01,1026,1,3,23,Zanahorias kg,2.2,3,6.6
8304,260,2023-06-01,1026,1,1,2,Yogur Natural 500g,3.2,4,12.8
8305,86,2024-08-27,910,1,10,28,Pan Blanco 600g,2.2,2,4.4
8305,86,2024-08-27,910,1,2,15,Salchichas kg,6.8,2,13.6
8306,382,2023-03-05,1374,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
8306,382,2023-03-05,1374,3,6,55,Blanqueador 1L,2.8,1,2.8
8306,382,2023-03-05,1374,3,7,62,Bolsas de Basura 50 unidades,3.9,3,11.7
8306,382,2023-03-05,1374,1,2,13,Pechuga de Pollo kg,8.7,2,17.4
8306,382,2023-03-05,1374,4,8,70,Cepillo de Dientes,2.8,2,5.6
8306,382,2023-03-05,1374,3,7,60,Papel de Cocina 4 rollos,5.6,2,11.2
8307,512,2023-12-30,1402,4,8,64,Champú 400ml,6.5,3,19.5
8307,512,2023-12-30,1402,4,8,65,Acondicionador 400ml,6.8,1,6.8
8307,512,2023-12-30,1402,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
8308,889,2024-09-30,1859,1,3,19,Tomates kg,4.2,1,4.2
8308,889,2024-09-30,1859,1,3,20,Cebollas kg,1.8,1,1.8
8308,889,2024-09-30,1859,1,3,23,Zanahorias kg,2.2,1,2.2
8308,889,2024-09-30,1859,1,1,1,Leche Entera 1L,2.5,3,7.5
8308,889,2024-09-30,1859,1,10,26,Pan Integral 500g,2.8,2,5.6
8308,889,2024-09-30,1859,1,1,4,Mantequilla 250g,4.5,3,13.5
8308,889,2024-09-30,1859,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8308,889,2024-09-30,1859,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8308,889,2024-09-30,1859,2,4,39,Te Helado 1.5L,3.1,1,3.1
8308,889,2024-09-30,1859,1,3,22,Naranjas kg,2.8,2,5.6
8309,911,2023-06-26,1864,1,3,25,Ajos kg,4.5,1,4.5
8309,911,2023-06-26,1864,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8309,911,2023-06-26,1864,3,7,60,Papel de Cocina 4 rollos,5.6,1,5.6
8309,911,2023-06-26,1864,1,3,23,Zanahorias kg,2.2,1,2.2
8310,961,2023-04-26,2147,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8310,961,2023-04-26,2147,2,5,45,Vino Blanco 750ml,11.8,2,23.6
8310,961,2023-04-26,2147,1,1,3,Queso Manchego 200g,8.9,3,26.7
8310,961,2023-04-26,2147,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
8310,961,2023-04-26,2147,3,6,55,Blanqueador 1L,2.8,1,2.8
8310,961,2023-04-26,2147,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
8310,961,2023-04-26,2147,1,1,2,Yogur Natural 500g,3.2,2,6.4
8310,961,2023-04-26,2147,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
8310,961,2023-04-26,2147,2,4,39,Te Helado 1.5L,3.1,1,3.1
8311,169,2024-07-12,1388,2,5,40,Cerveza Lager 6pack,8.9,4,35.6
8311,169,2024-07-12,1388,2,4,32,Coca Cola 2L,3.5,1,3.5
8311,169,2024-07-12,1388,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8311,169,2024-07-12,1388,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8311,169,2024-07-12,1388,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8311,169,2024-07-12,1388,2,4,39,Te Helado 1.5L,3.1,1,3.1
8312,939,2023-09-15,1479,2,5,42,Whisky 750ml,35.0,1,35.0
8312,939,2023-09-15,1479,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
8312,939,2023-09-15,1479,1,2,10,Carne Molida kg,12.5,3,37.5
8312,939,2023-09-15,1479,1,3,19,Tomates kg,4.2,1,4.2
8312,939,2023-09-15,1479,1,3,25,Ajos kg,4.5,3,13.5
8312,939,2023-09-15,1479,4,8,64,Champú 400ml,6.5,1,6.5
8312,939,2023-09-15,1479,4,8,65,Acondicionador 400ml,6.8,1,6.8
8312,939,2023-09-15,1479,4,8,66,Jabón Corporal 250ml,4.2,2,8.4
8312,939,2023-09-15,1479,1,2,9,Pollo Entero kg,5.2,4,20.8
8313,561,2023-08-12,1964,1,2,10,Carne Molida kg,12.5,1,12.5
8313,561,2023-08-12,1964,1,3,19,Tomates kg,4.2,4,16.8
8313,561,2023-08-12,1964,1,3,25,Ajos kg,4.5,1,4.5
8313,561,2023-08-12,1964,1,3,19,Tomates kg,4.2,1,4.2
8313,561,2023-08-12,1964,1,3,20,Cebollas kg,1.8,1,1.8
8313,561,2023-08-12,1964,1,3,23,Zanahorias kg,2.2,1,2.2
8313,561,2023-08-12,1964,2,4,32,Coca Cola 2L,3.5,3,10.5
8313,561,2023-08-12,1964,3,7,62,Bolsas de Basura 50 unidades,3.9,4,15.6
8314,650,2024-09-04,2001,1,3,25,Ajos kg,4.5,4,18.0
8314,650,2024-09-04,2001,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8314,650,2024-09-04,2001,1,10,27,Croissants 6 unidades,4.5,1,4.5
8314,650,2024-09-04,2001,1,10,31,Pan de Molde 700g,3.2,1,3.2
8314,650,2024-09-04,2001,1,1,8,Queso Fresco 300g,5.2,3,15.6
8314,650,2024-09-04,2001,3,7,60,Papel de Cocina 4 rollos,5.6,2,11.2
8315,8,2023-09-15,1552,3,7,61,Papel Aluminio 30m,4.2,1,4.2
8315,8,2023-09-15,1552,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8315,8,2023-09-15,1552,2,5,41,Vino Tinto 750ml,12.5,2,25.0
8315,8,2023-09-15,1552,1,1,4,Mantequilla 250g,4.5,1,4.5
8316,209,2023-10-02,1405,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
8316,209,2023-10-02,1405,3,7,61,Papel Aluminio 30m,4.2,1,4.2
8316,209,2023-10-02,1405,2,4,33,Pepsi 1.5L,2.9,3,8.7
8316,209,2023-10-02,1405,4,8,71,Enjuague Bucal 500ml,5.2,3,15.6
8316,209,2023-10-02,1405,4,8,68,Desodorante 150ml,4.8,2,9.6
8316,209,2023-10-02,1405,1,1,6,Yogur Griego 400g,4.8,1,4.8
8316,209,2023-10-02,1405,1,3,20,Cebollas kg,1.8,1,1.8
8317,404,2023-11-05,1765,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
8317,404,2023-11-05,1765,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
8317,404,2023-11-05,1765,1,3,19,Tomates kg,4.2,2,8.4
8318,496,2024-03-04,1806,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
8318,496,2024-03-04,1806,2,4,32,Coca Cola 2L,3.5,1,3.5
8318,496,2024-03-04,1806,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8319,278,2023-10-11,1601,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8319,278,2023-10-11,1601,1,10,27,Croissants 6 unidades,4.5,1,4.5
8319,278,2023-10-11,1601,1,3,19,Tomates kg,4.2,1,4.2
8319,278,2023-10-11,1601,1,3,20,Cebollas kg,1.8,2,3.6
8319,278,2023-10-11,1601,1,3,23,Zanahorias kg,2.2,1,2.2
8319,278,2023-10-11,1601,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8319,278,2023-10-11,1601,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8319,278,2023-10-11,1601,2,4,39,Te Helado 1.5L,3.1,1,3.1
8319,278,2023-10-11,1601,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8319,278,2023-10-11,1601,2,4,33,Pepsi 1.5L,2.9,2,5.8
8320,450,2023-01-11,2175,2,5,42,Whisky 750ml,35.0,2,70.0
8320,450,2023-01-11,2175,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8320,450,2023-01-11,2175,1,1,6,Yogur Griego 400g,4.8,1,4.8
8320,450,2023-01-11,2175,4,8,68,Desodorante 150ml,4.8,2,9.6
8320,450,2023-01-11,2175,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8321,227,2023-07-07,2097,1,1,1,Leche Entera 1L,2.5,3,7.5
8321,227,2023-07-07,2097,1,10,26,Pan Integral 500g,2.8,1,2.8
8321,227,2023-07-07,2097,1,1,4,Mantequilla 250g,4.5,1,4.5
8321,227,2023-07-07,2097,1,3,25,Ajos kg,4.5,1,4.5
8321,227,2023-07-07,2097,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8321,227,2023-07-07,2097,2,5,45,Vino Blanco 750ml,11.8,1,11.8
8321,227,2023-07-07,2097,1,1,3,Queso Manchego 200g,8.9,1,8.9
8321,227,2023-07-07,2097,1,3,22,Naranjas kg,2.8,1,2.8
8321,227,2023-07-07,2097,1,10,27,Croissants 6 unidades,4.5,2,9.0
8321,227,2023-07-07,2097,4,8,69,Crema Hidratante 200ml,7.9,4,31.6
8322,551,2023-02-02,1363,3,6,52,Desinfectante 1L,3.8,2,7.6
8322,551,2023-02-02,1363,3,7,57,Toallas de Papel 6 rollos,7.2,1,7.2
8322,551,2023-02-02,1363,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
8322,551,2023-02-02,1363,1,10,31,Pan de Molde 700g,3.2,1,3.2
8323,851,2024-02-14,1991,1,1,1,Leche Entera 1L,2.5,1,2.5
8323,851,2024-02-14,1991,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8323,851,2024-02-14,1991,2,4,34,Fanta Naranja 2L,3.2,2,6.4
8324,224,2023-04-27,1002,4,9,75,Lápiz Labial,8.5,1,8.5
8324,224,2023-04-27,1002,3,6,55,Blanqueador 1L,2.8,2,5.6
